0.185008 0.003114 0.007297 0.001693 0.001403 0.000475 0.000195 0.000926 0.000518 0.000140 0.000118 0.000670 0.000345 0.000205 0.000474 0.000451 0.000317 0.000226 0.000185 0.000434 0.000277 0.000559 0.000155 0.000147 0.000141 0.000126 0.000427 0.000742 0.000317 0.000177 0.000381 0.000540 0.000183
0.188241 0.001324 0.008246 0.003010 0.000479 0.000466 0.000985 0.000547 0.000490 0.000180 0.000384 0.000344 0.000282 0.000283 0.000149 0.000366 0.000227 0.000229 0.000203 0.000096 0.000348 0.000249 0.000649 0.000388 0.000208 0.000246 0.000196 0.000694 0.000243 0.000334 0.000435 0.000747 0.000052
0.187453 0.003379 0.002961 0.002651 0.000719 0.000931 0.000713 0.000629 0.000453 0.000296 0.000206 0.000406 0.000381 0.000144 0.000145 0.000092 0.000290 0.000150 0.000070 0.000190 0.000435 0.000124 0.000795 0.000349 0.000348 0.000215 0.000259 0.000242 0.000404 0.000315 0.000245 0.000202 0.000038
0.190641 0.002831 0.002276 0.002771 0.000802 0.000431 0.000095 0.000571 0.000644 0.000585 0.000197 0.000650 0.000275 0.000243 0.000114 0.000216 0.000476 0.000137 0.000268 0.000445 0.000141 0.000099 0.000559 0.000074 0.000144 0.000039 0.000121 0.000382 0.000139 0.000187 0.000273 0.000234 0.000224
0.199511 0.004076 0.005496 0.001974 0.001300 0.000726 0.000134 0.000602 0.000265 0.000174 0.000226 0.000213 0.000648 0.000344 0.000210 0.000471 0.000612 0.000313 0.000107 0.000229 0.000363 0.000097 0.000650 0.000074 0.000187 0.000160 0.000432 0.000106 0.000244 0.000480 0.000054 0.000174 0.000006
0.219533 0.011553 0.011880 0.002026 0.001729 0.001729 0.001343 0.002038 0.001321 0.001045 0.001044 0.000596 0.000852 0.001090 0.000771 0.000785 0.001024 0.000367 0.000314 0.000559 0.000421 0.000497 0.000872 0.000776 0.000523 0.000416 0.000179 0.000552 0.000423 0.000361 0.000656 0.000499 0.000588
0.237350 0.005912 0.009250 0.005675 0.001059 0.001445 0.000795 0.000337 0.001655 0.000750 0.000726 0.000444 0.001193 0.000552 0.000674 0.000602 0.000617 0.000743 0.000309 0.000524 0.000282 0.000588 0.000492 0.000398 0.000573 0.000324 0.000374 0.000718 0.000393 0.000212 0.000550 0.000184 0.000741
0.236292 0.001319 0.004032 0.003660 0.001300 0.000077 0.000938 0.000392 0.000231 0.000381 0.000400 0.000233 0.000188 0.000415 0.000016 0.000391 0.000406 0.000413 0.000194 0.000630 0.000327 0.000507 0.000252 0.000425 0.000200 0.000227 0.000427 0.000320 0.000266 0.000166 0.000207 0.000207 0.000123
0.244512 0.008198 0.003805 0.002375 0.001163 0.000273 0.000182 0.000170 0.000439 0.000231 0.000149 0.000226 0.000242 0.000270 0.000474 0.000350 0.000498 0.000526 0.000178 0.000316 0.000677 0.000427 0.000135 0.000237 0.000396 0.000227 0.000415 0.000154 0.000268 0.000193 0.000349 0.000163 0.000254
0.252949 0.004565 0.003116 0.001662 0.001124 0.000958 0.000792 0.000245 0.000203 0.000450 0.000313 0.000275 0.000158 0.000407 0.000836 0.000130 0.000751 0.000339 0.000135 0.000725 0.000136 0.000263 0.000240 0.000355 0.000485 0.000425 0.000173 0.000341 0.000267 0.000317 0.000268 0.000142 0.000070
0.250821 0.001224 0.003989 0.000980 0.001293 0.000405 0.000665 0.000315 0.000014 0.000242 0.000267 0.000390 0.000287 0.000268 0.000698 0.000325 0.000227 0.000421 0.000157 0.000216 0.000342 0.000213 0.000222 0.000106 0.000461 0.000349 0.000396 0.000172 0.000213 0.000306 0.000248 0.000045 0.000034
0.256550 0.004647 0.003094 0.001059 0.000258 0.001657 0.000484 0.000303 0.000188 0.000393 0.000619 0.000116 0.000253 0.000179 0.000329 0.000328 0.000516 0.000086 0.000365 0.000302 0.000131 0.000333 0.000226 0.000277 0.000250 0.000420 0.000167 0.000185 0.000187 0.000063 0.000324 0.000027 0.000025
0.259748 0.002457 0.005195 0.001265 0.000806 0.000640 0.000801 0.000196 0.000458 0.000463 0.000292 0.000477 0.000309 0.000239 0.000343 0.000118 0.000462 0.000670 0.000102 0.000196 0.000215 0.000111 0.000100 0.000334 0.000339 0.000427 0.000135 0.000228 0.000271 0.000242 0.000467 0.000211 0.000442
0.245895 0.009512 0.002227 0.000917 0.000961 0.000328 0.000817 0.000576 0.000411 0.000525 0.000647 0.000349 0.000405 0.000151 0.000470 0.000088 0.000268 0.000431 0.000342 0.000128 0.000399 0.000244 0.000394 0.000338 0.000083 0.000276 0.000261 0.000161 0.000159 0.000061 0.000619 0.000449 0.000547
0.233076 0.001641 0.003353 0.003057 0.001184 0.000598 0.000937 0.000515 0.000416 0.000071 0.000215 0.000493 0.000459 0.000510 0.000183 0.000339 0.000401 0.000313 0.000336 0.000844 0.000359 0.000379 0.000230 0.000200 0.000220 0.000390 0.000417 0.000102 0.000262 0.000245 0.000486 0.000139 0.000291
0.223824 0.005774 0.001836 0.004211 0.001335 0.001883 0.001045 0.000825 0.000530 0.000521 0.000600 0.000068 0.000457 0.000892 0.000905 0.000449 0.000379 0.000137 0.000603 0.000342 0.000589 0.000609 0.000498 0.000092 0.000284 0.000233 0.000423 0.000409 0.000189 0.000594 0.000252 0.000321 0.000438
0.216432 0.002882 0.004652 0.005168 0.001190 0.001255 0.000906 0.000952 0.000952 0.000669 0.000504 0.000763 0.000657 0.000602 0.000688 0.000636 0.000593 0.000576 0.000366 0.000333 0.000301 0.000841 0.000271 0.000544 0.000317 0.000569 0.000468 0.000484 0.000494 0.000106 0.000272 0.000296 0.000074
0.215791 0.002764 0.006470 0.003061 0.000590 0.000897 0.000973 0.000915 0.000394 0.000039 0.000497 0.000234 0.000304 0.000526 0.000278 0.000371 0.000385 0.000258 0.000178 0.000150 0.000380 0.000543 0.000358 0.000039 0.000213 0.000252 0.000255 0.000650 0.000207 0.000221 0.000332 0.000151 0.000175
0.209471 0.005024 0.003587 0.002281 0.000443 0.000798 0.000995 0.000252 0.000338 0.000125 0.000236 0.000276 0.000540 0.000267 0.000351 0.000485 0.000130 0.000077 0.000342 0.000083 0.000091 0.000017 0.000094 0.000307 0.000594 0.000113 0.000081 0.000685 0.000135 0.000130 0.000221 0.000157 0.000326
0.181192 0.016828 0.015708 0.009580 0.005252 0.004223 0.003613 0.003353 0.003473 0.003094 0.002600 0.002169 0.001718 0.001879 0.001669 0.001355 0.001628 0.001438 0.001374 0.001554 0.001371 0.001634 0.001400 0.001415 0.001530 0.001513 0.001327 0.001056 0.001094 0.001424 0.001124 0.000911 0.001436
0.064715 0.063115 0.022617 0.013184 0.011299 0.009253 0.006775 0.006204 0.005651 0.004760 0.004005 0.004302 0.003490 0.003991 0.003295 0.003573 0.003081 0.002709 0.002425 0.002528 0.002298 0.002415 0.002512 0.002308 0.002479 0.002025 0.002258 0.002212 0.002262 0.002145 0.002284 0.002392 0.002515
0.028869 0.022998 0.010925 0.006033 0.002048 0.001407 0.001146 0.000640 0.000494 0.000715 0.000945 0.000458 0.000372 0.000737 0.000075 0.000129 0.000378 0.000325 0.000328 0.000134 0.000266 0.000341 0.000455 0.000446 0.000184 0.000050 0.000201 0.000701 0.000505 0.000157 0.000122 0.000225 0.000295
0.076303 0.071730 0.012435 0.017001 0.012703 0.009364 0.008641 0.007538 0.006290 0.005179 0.005549 0.004794 0.003993 0.004215 0.003739 0.003870 0.003650 0.003542 0.003087 0.003067 0.002868 0.002968 0.002924 0.002142 0.002782 0.002768 0.002443 0.001967 0.002577 0.002468 0.002446 0.002411 0.002541
0.221993 0.024593 0.012340 0.012638 0.008609 0.007000 0.005607 0.004597 0.004229 0.004308 0.003694 0.003013 0.002456 0.002635 0.002516 0.002478 0.002650 0.002509 0.002042 0.002258 0.001916 0.001876 0.001985 0.002131 0.001575 0.001561 0.001531 0.001930 0.001659 0.001728 0.001516 0.001769 0.001628
0.279145 0.010072 0.012393 0.007189 0.004649 0.003829 0.002690 0.003232 0.002056 0.002112 0.001732 0.002174 0.001318 0.001437 0.001442 0.001234 0.001186 0.000603 0.001235 0.000772 0.000731 0.001087 0.000640 0.001060 0.000881 0.000877 0.000763 0.000619 0.001073 0.000973 0.000766 0.000758 0.000701
0.332455 0.024928 0.012412 0.004037 0.006029 0.004221 0.003145 0.002042 0.002688 0.002009 0.001687 0.001692 0.001443 0.001732 0.001365 0.001470 0.001429 0.001550 0.001416 0.001392 0.000614 0.001093 0.000779 0.001173 0.001345 0.000910 0.000966 0.000834 0.001053 0.000942 0.001004 0.000858 0.000944
0.405530 0.023916 0.007250 0.008866 0.005389 0.003642 0.003180 0.002975 0.003016 0.002257 0.001911 0.001581 0.001363 0.001426 0.001357 0.001613 0.001485 0.001353 0.001471 0.001274 0.001075 0.000936 0.001056 0.001062 0.001062 0.001350 0.000865 0.001370 0.000745 0.001221 0.001120 0.001120 0.001086
0.462669 0.012479 0.011751 0.005829 0.004605 0.003314 0.003142 0.002605 0.002680 0.001715 0.002112 0.001740 0.001465 0.001594 0.001403 0.001038 0.001259 0.001217 0.000934 0.001270 0.001405 0.001193 0.000931 0.000954 0.000878 0.000642 0.000854 0.001091 0.000756 0.000687 0.000886 0.000633 0.000813
0.481253 0.009550 0.010371 0.006486 0.002024 0.001806 0.001197 0.000734 0.000620 0.000514 0.000516 0.000690 0.000441 0.000640 0.000420 0.000612 0.000652 0.000381 0.000718 0.000674 0.000434 0.000404 0.000589 0.000175 0.000820 0.000449 0.000125 0.000582 0.000490 0.000437 0.000328 0.000118 0.000420
0.467460 0.006962 0.011315 0.006748 0.004908 0.002314 0.002152 0.001958 0.001354 0.001898 0.001511 0.001252 0.000826 0.000787 0.000866 0.000616 0.001008 0.000826 0.000655 0.000689 0.000994 0.000615 0.000753 0.000888 0.001239 0.000243 0.000596 0.000641 0.000914 0.000734 0.000506 0.000574 0.000493
0.437963 0.015324 0.006658 0.005796 0.003118 0.003297 0.003660 0.000997 0.001893 0.000997 0.000950 0.001273 0.000744 0.000283 0.000203 0.000363 0.000293 0.000295 0.000369 0.000325 0.000382 0.000281 0.000515 0.000244 0.000151 0.000420 0.000250 0.000330 0.000227 0.000510 0.000208 0.000193 0.000302
0.402166 0.014379 0.015146 0.007608 0.006047 0.005867 0.000964 0.001430 0.003047 0.000558 0.001771 0.001420 0.002529 0.001850 0.002172 0.001478 0.001857 0.001355 0.001317 0.000895 0.001130 0.000868 0.001141 0.001327 0.000798 0.000698 0.000887 0.000857 0.001175 0.001113 0.001010 0.001060 0.000767
0.305661 0.050214 0.019306 0.017109 0.010365 0.007207 0.004166 0.007142 0.006470 0.007108 0.004219 0.003967 0.003626 0.003155 0.003558 0.002832 0.002801 0.002852 0.002736 0.002989 0.002193 0.002100 0.002477 0.002058 0.001915 0.002163 0.002011 0.002299 0.002275 0.002083 0.001935 0.001975 0.001932
0.247489 0.028663 0.000332 0.001875 0.004178 0.000759 0.001094 0.001947 0.000804 0.001031 0.000628 0.000377 0.000328 0.000087 0.000039 0.000113 0.000320 0.000382 0.000330 0.000499 0.000353 0.000187 0.000585 0.000177 0.000222 0.000373 0.000539 0.000123 0.000281 0.000180 0.000151 0.000103 0.000128
0.249119 0.037660 0.010281 0.000528 0.001716 0.002441 0.002401 0.002384 0.000998 0.002416 0.001088 0.001240 0.000955 0.000851 0.000768 0.000891 0.000869 0.000113 0.000341 0.001002 0.000422 0.000888 0.001088 0.000497 0.000288 0.000571 0.001101 0.000610 0.000664 0.000752 0.000547 0.000521 0.000689
0.193152 0.040755 0.013157 0.005652 0.005253 0.002458 0.004632 0.002362 0.001859 0.001293 0.002372 0.001499 0.001371 0.001570 0.001439 0.001145 0.001118 0.001733 0.000995 0.000994 0.001227 0.000774 0.001142 0.001103 0.001078 0.001027 0.001049 0.000921 0.000792 0.000434 0.000996 0.000806 0.001078
0.171158 0.014529 0.011021 0.002739 0.001119 0.000544 0.000682 0.001384 0.000567 0.000310 0.000650 0.000965 0.000721 0.000218 0.000173 0.000311 0.000578 0.000181 0.000232 0.000236 0.000332 0.000474 0.000911 0.000298 0.000102 0.000521 0.000251 0.000118 0.000245 0.000323 0.000244 0.000187 0.000061
0.163504 0.016762 0.003324 0.006791 0.003733 0.002605 0.001361 0.001193 0.001913 0.001292 0.001098 0.001652 0.000755 0.000465 0.000810 0.000509 0.000862 0.000894 0.000645 0.000657 0.000724 0.001055 0.000407 0.000411 0.000681 0.000699 0.000768 0.000101 0.000630 0.000173 0.000819 0.000640 0.000253
0.142992 0.007439 0.005311 0.000838 0.001523 0.000847 0.001041 0.000629 0.000672 0.000329 0.000514 0.000323 0.000681 0.000252 0.000348 0.000112 0.000305 0.000598 0.000026 0.000166 0.000426 0.000353 0.000339 0.000257 0.000062 0.000165 0.000205 0.000158 0.000350 0.000344 0.000433 0.000323 0.000344
0.160908 0.009450 0.004680 0.004033 0.002957 0.001600 0.001096 0.001040 0.001166 0.001032 0.000697 0.001125 0.001278 0.001050 0.000927 0.000770 0.000412 0.000696 0.000145 0.000941 0.000182 0.000460 0.000612 0.000390 0.000498 0.000274 0.000684 0.000223 0.000700 0.000460 0.000125 0.000647 0.000256
0.171759 0.005645 0.002151 0.002626 0.001890 0.000572 0.000474 0.000922 0.000903 0.000581 0.000188 0.000796 0.000332 0.000476 0.000298 0.000520 0.000704 0.000271 0.000703 0.000686 0.000598 0.000649 0.000092 0.000270 0.000450 0.000038 0.000076 0.000513 0.000287 0.000199 0.000261 0.000350 0.000230
0.164776 0.003448 0.002512 0.004782 0.000624 0.000330 0.000567 0.000460 0.000554 0.000277 0.000315 0.000377 0.000777 0.000317 0.000527 0.000468 0.000375 0.000286 0.000632 0.000226 0.000455 0.000383 0.000383 0.000517 0.000056 0.000354 0.000076 0.000567 0.000341 0.000278 0.000210 0.000204 0.000021
0.157755 0.005376 0.006195 0.005241 0.003032 0.000691 0.000078 0.000557 0.000468 0.000511 0.000418 0.000476 0.000284 0.000162 0.000572 0.000163 0.000339 0.000181 0.000655 0.000367 0.000430 0.000500 0.000549 0.000608 0.000725 0.000103 0.000394 0.000152 0.000196 0.000566 0.000191 0.000106 0.000274
0.155393 0.001790 0.010792 0.001484 0.000844 0.001363 0.000182 0.000425 0.000379 0.000563 0.000106 0.000179 0.000284 0.000429 0.000417 0.000353 0.000141 0.000321 0.000315 0.000340 0.000744 0.000093 0.000361 0.000507 0.000625 0.000146 0.000262 0.000176 0.000355 0.000167 0.000294 0.000329 0.000255
0.152312 0.009039 0.010311 0.004138 0.003295 0.002037 0.001665 0.001499 0.000804 0.001491 0.001475 0.000913 0.001352 0.000928 0.000767 0.001014 0.000579 0.000532 0.000777 0.000751 0.000218 0.000585 0.000555 0.000764 0.000291 0.000560 0.000384 0.000466 0.000558 0.000689 0.000570 0.000429 0.000907
0.137010 0.011621 0.008726 0.003241 0.002437 0.001242 0.002004 0.001478 0.000816 0.000625 0.001070 0.000939 0.001336 0.001131 0.001315 0.000504 0.000648 0.000671 0.000531 0.000708 0.000457 0.000517 0.000196 0.000514 0.000437 0.000435 0.000691 0.000352 0.000434 0.000639 0.000696 0.000517 0.000233
0.123410 0.002967 0.002249 0.000545 0.001012 0.000371 0.001071 0.000368 0.000182 0.000701 0.000666 0.000369 0.000266 0.000052 0.000447 0.000399 0.000189 0.000373 0.000392 0.000185 0.000322 0.000484 0.000551 0.000252 0.000153 0.000187 0.000495 0.000161 0.000649 0.000235 0.000219 0.000457 0.000172
0.110715 0.006039 0.005684 0.005387 0.002246 0.002165 0.002056 0.000836 0.001190 0.001271 0.000739 0.000388 0.000746 0.000283 0.000660 0.000862 0.000811 0.000794 0.000729 0.000696 0.000653 0.000390 0.000875 0.000507 0.000704 0.000506 0.000563 0.000827 0.000940 0.000272 0.000500 0.000539 0.000517
0.101167 0.009180 0.005663 0.002205 0.000737 0.000660 0.000598 0.000112 0.000133 0.000334 0.000596 0.000099 0.000596 0.000401 0.000748 0.000390 0.000245 0.000149 0.000251 0.000484 0.000314 0.000259 0.000336 0.000455 0.000422 0.000500 0.000268 0.000253 0.000539 0.000238 0.000265 0.000159 0.000049
0.105603 0.000808 0.008135 0.004568 0.002415 0.002219 0.001440 0.000886 0.001429 0.001379 0.000706 0.000969 0.000513 0.000769 0.000761 0.000882 0.000825 0.000725 0.000765 0.000427 0.000710 0.001082 0.000727 0.000619 0.000333 0.000859 0.000510 0.000345 0.000779 0.000471 0.000448 0.000619 0.000564
0.126292 0.011886 0.005299 0.002788 0.001666 0.002007 0.000924 0.001284 0.000790 0.000829 0.000876 0.000430 0.000412 0.000454 0.000439 0.000537 0.000594 0.000492 0.000178 0.000898 0.000435 0.000262 0.000442 0.000773 0.000118 0.000332 0.000269 0.000471 0.000586 0.000366 0.000290 0.000363 0.000192
0.151522 0.005585 0.003524 0.003244 0.001793 0.000859 0.001125 0.000424 0.000491 0.000627 0.001406 0.000758 0.000331 0.000576 0.000395 0.000543 0.000316 0.000369 0.000217 0.000432 0.000357 0.000498 0.000500 0.000255 0.000314 0.000252 0.000092 0.000195 0.000300 0.000289 0.000350 0.000264 0.000317
0.167015 0.004251 0.007410 0.003092 0.002467 0.001072 0.000882 0.001119 0.000911 0.000839 0.001176 0.000838 0.000559 0.000844 0.000632 0.000267 0.000694 0.000838 0.000486 0.000401 0.000513 0.000112 0.000532 0.000730 0.000327 0.000702 0.000221 0.000552 0.000501 0.000666 0.000200 0.000323 0.000303
0.186405 0.007858 0.008256 0.003286 0.003725 0.002554 0.001686 0.002187 0.001370 0.001011 0.001134 0.000886 0.000996 0.000708 0.001005 0.000963 0.001204 0.001096 0.000518 0.000600 0.000483 0.000712 0.000855 0.000590 0.000330 0.000418 0.000679 0.000349 0.000856 0.000888 0.000222 0.000709 0.000184
0.207087 0.008939 0.003696 0.001600 0.001286 0.000441 0.001315 0.000178 0.000132 0.000674 0.000632 0.000504 0.000155 0.000447 0.000258 0.000317 0.000495 0.000440 0.000151 0.000261 0.000148 0.000430 0.000337 0.000120 0.000037 0.000476 0.000209 0.000347 0.000523 0.000303 0.000223 0.000253 0.000104
0.212431 0.004810 0.003190 0.001246 0.000495 0.000439 0.000676 0.000671 0.000198 0.000533 0.000134 0.000406 0.000366 0.000772 0.000390 0.000080 0.000171 0.000097 0.000216 0.000234 0.000086 0.000263 0.000184 0.000457 0.000350 0.000319 0.000216 0.000202 0.000108 0.000476 0.000084 0.000337 0.000413
0.223509 0.010042 0.001667 0.001054 0.000053 0.001113 0.000508 0.000463 0.000573 0.000421 0.000158 0.000619 0.000660 0.000889 0.000041 0.000269 0.000017 0.000358 0.000417 0.000252 0.000375 0.000490 0.000110 0.000356 0.000428 0.000706 0.000631 0.000288 0.000520 0.000071 0.000168 0.000393 0.000392
0.242592 0.004398 0.004513 0.001657 0.000796 0.000822 0.000641 0.000697 0.000671 0.000172 0.000813 0.000351 0.000348 0.000313 0.000636 0.000456 0.000046 0.000369 0.000570 0.000502 0.000820 0.000301 0.000358 0.000259 0.000249 0.000708 0.000819 0.000229 0.000410 0.000628 0.000475 0.000405 0.000023
0.248955 0.004128 0.002462 0.001994 0.000861 0.000483 0.000257 0.000574 0.000860 0.000306 0.000716 0.000379 0.000265 0.000258 0.000631 0.000160 0.000276 0.000214 0.000367 0.000423 0.000401 0.000630 0.000378 0.000205 0.000106 0.000207 0.000138 0.000318 0.000303 0.000438 0.000061 0.000438 0.000418
0.240516 0.005419 0.002423 0.003999 0.001501 0.001118 0.001236 0.001355 0.001312 0.000204 0.000113 0.000349 0.000307 0.000253 0.000159 0.000426 0.000603 0.000761 0.000705 0.000311 0.000271 0.000386 0.000453 0.000435 0.000660 0.000191 0.000558 0.000481 0.000042 0.000798 0.000199 0.000517 0.000631
0.227567 0.002895 0.003002 0.000714 0.001130 0.000921 0.000753 0.000237 0.000861 0.000466 0.000102 0.000183 0.000208 0.000297 0.000215 0.000249 0.000367 0.000284 0.000248 0.000362 0.000139 0.000138 0.000042 0.000233 0.000676 0.000114 0.000581 0.000135 0.000142 0.000193 0.000224 0.000013 0.000341
0.223517 0.001568 0.000498 0.001941 0.001649 0.000732 0.000882 0.001019 0.000722 0.000834 0.000345 0.000375 0.000169 0.000296 0.000367 0.000442 0.000248 0.000197 0.000489 0.000366 0.000335 0.000211 0.000453 0.000348 0.000469 0.000180 0.000410 0.000282 0.000401 0.000462 0.000243 0.000268 0.000449
0.223727 0.003151 0.001689 0.002960 0.000560 0.001181 0.000899 0.000945 0.000797 0.000887 0.001215 0.000468 0.000659 0.000210 0.000913 0.000210 0.000185 0.000467 0.000294 0.000307 0.000286 0.000366 0.000247 0.000083 0.000803 0.000256 0.000819 0.000227 0.000303 0.000467 0.000053 0.000213 0.000000
0.221615 0.005543 0.003993 0.003167 0.001633 0.001104 0.001745 0.000230 0.000896 0.000415 0.001110 0.000283 0.000195 0.000286 0.000912 0.000333 0.000193 0.000492 0.000551 0.000144 0.000151 0.000587 0.000311 0.000568 0.000715 0.000130 0.000623 0.000157 0.000252 0.000411 0.000118 0.000300 0.000027
0.220856 0.001626 0.006671 0.002526 0.001253 0.001031 0.000350 0.000320 0.000429 0.000145 0.000152 0.000526 0.000354 0.000392 0.000368 0.000433 0.000652 0.000321 0.000274 0.000387 0.000134 0.000165 0.000074 0.000159 0.000626 0.000076 0.000204 0.000187 0.000514 0.000071 0.000129 0.000137 0.000278
0.215195 0.007340 0.001100 0.001341 0.000430 0.000566 0.000932 0.000368 0.000281 0.000101 0.000567 0.000614 0.000618 0.000655 0.000544 0.000447 0.000491 0.000349 0.000362 0.000130 0.000622 0.000259 0.000327 0.000186 0.000465 0.000273 0.000465 0.000550 0.000177 0.000099 0.000193 0.000110 0.000086
0.204080 0.005768 0.003708 0.003791 0.001576 0.001509 0.000956 0.001596 0.000397 0.000724 0.000544 0.000287 0.000763 0.000349 0.000381 0.000310 0.000337 0.000490 0.000519 0.000334 0.000350 0.000667 0.000284 0.000418 0.000499 0.000870 0.000288 0.000152 0.000581 0.000249 0.000239 0.000180 0.000023
0.201375 0.004664 0.004854 0.004551 0.001304 0.000751 0.000573 0.000694 0.001250 0.000270 0.000234 0.000637 0.000524 0.000287 0.000424 0.000319 0.000394 0.000739 0.000421 0.000272 0.000289 0.000543 0.000343 0.000294 0.000173 0.000181 0.000404 0.000319 0.000172 0.000148 0.000246 0.000139 0.000309
0.204368 0.001240 0.006228 0.001564 0.001497 0.000970 0.000429 0.000459 0.000446 0.000528 0.000355 0.000119 0.000504 0.000466 0.000931 0.000345 0.000099 0.000166 0.000715 0.000460 0.000360 0.000460 0.000601 0.000168 0.000378 0.000132 0.000222 0.000274 0.000301 0.000512 0.000182 0.000043 0.000084
0.205927 0.002580 0.008533 0.000325 0.000618 0.000462 0.000665 0.000164 0.000415 0.000484 0.000603 0.000787 0.000663 0.000324 0.000444 0.000444 0.000131 0.000228 0.000346 0.000561 0.000780 0.000266 0.000379 0.000364 0.000330 0.000334 0.000116 0.000255 0.000255 0.000336 0.000203 0.000158 0.000150
0.193661 0.008984 0.007077 0.001379 0.000528 0.000971 0.001302 0.000421 0.000588 0.000931 0.000327 0.000388 0.000836 0.000396 0.000434 0.000296 0.000442 0.000246 0.000585 0.000902 0.000309 0.000332 0.000054 0.000196 0.000192 0.000269 0.000195 0.000374 0.000286 0.000508 0.000122 0.000216 0.000219
0.180976 0.000988 0.004224 0.001213 0.000402 0.000454 0.001096 0.001280 0.000278 0.000129 0.000623 0.000171 0.000352 0.000353 0.000268 0.000349 0.000254 0.000663 0.000342 0.000269 0.000325 0.000145 0.000536 0.000367 0.000122 0.000330 0.000142 0.000035 0.000471 0.000391 0.000059 0.000125 0.000109
0.175712 0.003308 0.003871 0.000778 0.000496 0.000273 0.000853 0.000501 0.000500 0.000688 0.000531 0.000661 0.000453 0.000245 0.000365 0.000575 0.000206 0.000096 0.000204 0.000361 0.000110 0.000309 0.000250 0.000116 0.000497 0.000162 0.000281 0.000442 0.000440 0.000397 0.000143 0.000085 0.000184
